Unnamed: 0,description,hashtags,url,account_id,likes,comments,topic
67.0,"When your friend gets pyara bbu…Disclaimer - This video is only for enetertainment purpose so dont take it seriously, Enjoy this video",,https://www.instagram.com/reels/C5aPUGwrGAV/,darkitvro,220K,"1,645",
68.0,Desafio tente não rir,#rozezinha,https://www.instagram.com/reels/C4S1IZyucQ8/,rozezinhaa,765K,"1,684",Crafts
69.0,Touch and reveal the magic behind the wag! 🐾 ✨🐾🐾🐾🐾lovelove,#rottweiler #rottweilerlove #rottie #rottielove #dogfunnyvideos #dogoftheday,https://www.instagram.com/reels/C4Vuj5ER_2L/,rottieboymoose,599K,"2,236",Animals
70.0,"الثلاثي المرح عاد إليكم من جديد 😄 رح خبركم شي عن حالي، من انا وصغيرة كانو صحباتي يتمسخروا على المشية تبعي. كنت ازعل لانو هذه هي طبيعة مشيتي بس ولا مرة همني اني اغير حالي كرمالهم…وهلأ من بعد سنين طويلة، البنات بطلو صحباتي وفيديوهات المشي عم ينجحوا على السوشال ميديا 🤔 نصيحة، ما تتغيروا كرمال حدا لانو الشي يلي يميزكم في الصغر رح يضل يميزكم على كبر🥰آخر فيديو على هذا الترند لانو تعبنا مشي 😂 عنجد اكثر ستايل فيديو فاجأني بالتفاعل عليه هو هذا 😄 فيديو قديم على فكرة 🤷🏼‍♀️ قولولي، شو يلي لفتكم بالفيديو؟ 🥰The three musketeers are back at it 😄 here’s something about me, when I was younger my girlfriends used to make fun of my walk. I remember feeling sad about it because that was the nature of my walk. Nevertheless, while their opinion mattered to me, I was never going to change who I am for someone else…needless to say, they are no longer my friends and my “walking” videos are going positively viral on social media 🤷🏼‍♀️ point is, never change for anyone because what make you unique when you are younger will make you standout when you are older 🥰 this will be our last video on this trend coz we are tired from all the walking 😂 its an old video btw🥰 now tell me, what did you like most about this style of videos? 🤔",,https://www.instagram.com/reels/C4dsXYKp6uA/,remiesalloum,1M,"2,326",
71.0,Ok but the kids were so adorable 😭😭😭 AND MY 8YEARZ WERE SO NICE TO GIVE THE KIDS THE BALLOON the kids will probably remember it forever 🥹[tags🖇]         edits         jake heeseung sunghoon sunoo jungwon niki jay  imagines imagines❣️ imagine threads,#sunghoon_enhypen #sunoo_enhypen #jake_enhypen #niki_enhypen #heeseung_enhypen #jungwon_enhypen #jay_enhypen #ENHYPEN #enhypen #enhypenedits #engene #jay #heeseung #jake #sunghoon #sunoo #niki #jungwon #enhypenjake #enhypenheeseung #enhypensunghoon #enhypensunoo #enhypenjungwon #enhypenniki #enhypenjay #enha #enhypenimagines #enhypenimagines❣️ #enhypenimagine #enhypenthreads,https://www.instagram.com/reels/C5vXUvqpOrB/,heeslluvr,244K,181,Cinema
72.0,"⏩ Comment ‘Resume’ for more tips! 🌟💭 Have you ever seen the resume of an IIM (Indian Institutes of Management) student? 📄🎓 As an IIM graduate, let me share the reality with you.🎯 In IIMs, we were not taught to create resumes; we were taught to sell ourselves. ✅👉 Let me give you a simple example - if I organized a competition for a startup, and now I want to include it in my IIM resume, I would phrase it as follows: “Organized a competition with 10,000+ impressions, secured 500+ registrations, and achieved a 150% increase in digital reach.” 💯🤔 So, what did I do?🎯 I used numbers, employed better verbs, and demonstrated impact.🔏 SAVE & SHARE it with all your friends! 👥🎯 For more resume tips like these, just type “resume” in the comments. 📲       ideas    ",#ResumeHacks #ResumeTips #resumeforprofile #resumebuilding #pointstoaddinresume #resumeforjobs #resume #bestresumetips #resumeideas #cvpoints #cv #iimresumetips #iimresume,https://www.instagram.com/reels/C4sZ251SVF8/,shwetaarora.in,178K,16.1K,Education
73.0,"My secret recipe🫶🏼👇🏼1. Compliment: “I couldn’t help but notice your [item]. It looks great! Where did you get it?”2. Find Common Ground: “I overheard you talking about [topic]. I’m interested too. What are your thoughts?”3. Make an Observation: “You seem really good at [activity]. How did you start?”4. Discuss Current Events: “Have you heard about [recent news]? What’s your take on it?”5. Introduce Yourself: “Hi, I’m [name]. We haven’t met before. What brings you here today?”6. Ask About Surroundings: “This [place/event] is interesting, isn’t it? Been here before?”7. Use Humor: “I had to laugh at [something situation-related]. Have you experienced this?”8. Share an Experience: “I just tried [activity]. It was amazing! Have you done this?”9. Seek Opinions: “What’s your opinion on [topic]? I’m curious to know.”10. Praise an Accomplishment: “Congratulations on [accomplishment]! Can you tell me more?”11. Mention a Mutual Connection: “We both know [person]. How do you know them?”12. Offer Help: “Do you need help with [activity]?”13. Recommend a Book/Movie: “I loved [title]. Have you seen/read it? Your thoughts?”14. Inquire About Food/Drink: “Any recommendations on what to order here?”15. Ask a Factual Question: “Do you know anything about [fact/information]?”Keep conversations meaningful by genuinely listening and engaging. Let’s connect more deeply with those around us. 🌟Share this with someone it would help🫂                            ",#SelfImprovement #SelfWorth #Discipline #2024Goals #Consistency #ImproveYourself #Inspiration #Commitment #LifeGoals #BeYourOwnBoss #FaceYourFears #BetterEveryDay #Motivation #Mindset #MakeAChange #LessonsForLife #DailyInspiration #KeyToSuccess #SuccessTips #Viral #ExplorePage #SelfLove #MovieQuotes #CinemaLovers #FilmInspiration #Storytelling #ConnectWithOthers #ConversationalSkills #CommunicationIsKey,https://www.instagram.com/reels/C46IXknvb_X/,unfiltered.success,29.8K,107,Education
74.0,An incredibly beautiful song by Mecano♥️“Hijo de la Luna”🌖___  solo cover,#piano #pianist #pianosolo #pianocover,https://www.instagram.com/reels/C4tnaQ9tgSD/,alexander.motovilov.piano,86.6K,356,Music
75.0," é a chave do nosso sucesso! 🗝️✨ No universo da construção, confiar no que vendemos é fundamental.Hoje, convidamos vocês a refletirem sobre a importância de acreditarem em cada trabalho que entregam. Quando confiamos no que fazemos, construímos bases sólidas para relações duradouras.Marque um colega incrível nos comentários, aquele em quem você confia plenamente no trabalho. 🎯🤝Preço, qualidade e rapidez na entrega. 🚀🪞✨ Venha descobrir a excelência em ,  e  em nossas lojas:📍 Cabo Frio ☎️ (22) 2646-5967Av. Adolfo Beranger Júnior, 103 - Jardim Nautilus, Cabo Frio - RJ, 28905-000📍 Cachoeiro de Itapemirim ☎️ (28) 3517-9465Avenida Edimar Soares da Silva - Coramara, Cachoeiro de Itapemirim - ES, 29313-330📍 Campos dos Goytacazes ☎️ (22) 99988-2537R. Vicente Ferraioule, 134 - Parque Tarcisio Miranda, Campos dos Goytacazes - RJ, 28020-175📍 Búzios ☎️ (22) 99830-5289Estrada Búzios, 0, lt 18 qd 12, lt1 8q - Cem Braças, Búzios - RJ, 28950-000📍 Macaé ☎️ (22) 2773-6359Alameda Pref. Cláudio Moacyr, 36 - Riviera Fluminense, Macaé - RJ, 27935-435",#Confiança #SDdistribuidora #Vidro #Alumínio #Acessórios,https://www.instagram.com/reels/C3KpB2AgIxa/,sd.distribuidora.oficial,176K,"1,833",Business
76.0,ಜೈ ಶ್ರೀ ರಾಮ್ ಇಲ್ಲಾ .. ಒನ್ಲೀ ಅಲ್ಲಾ ಹು ಅಕ್ಬರ್ ಎಂದು ಪುಂಡಾಟ ಮಾಡಿದ ಮುಸ್ಲಿಂ ಯುವಕರು.!          ,#Update #Viral_news #BtvNewsLive #BTVNews #Viral_news #Btvkannada #BTVNews #BTVDigital #KannadaNewsChannel #KannadaNews #Btventertainment,https://www.instagram.com/reels/C53YENjKg1I/,btvnews,17.4K,569,Society
77.0,Favorite fruit : Pomo-grenade💀 s   skerala                memes     funny   s  meme,#meme #memes #ryangosling #real #memeskerala #keralagram #keralatourism #funnymemes #dailymemes #mention #insta #mallumemes #chunk #homiememes #friend #dankmemesmalayalam #dankmemes #dankmemes #dankmeme #jayaram #abdul #abdulmemes #zakirnaik #funnymemes #fun #troll #trollfunny #mallumemes #meme #memes #sura #surameme,https://www.instagram.com/reels/C4iR1oYpyfr/,al_kamala_hasan,127K,832,Comedy
78.0,last one is always after 1 AM.....         page page✨,#reelitfeelit #reelkarofeelkaro #reelsindia #reelsinsta #reelslovers #reelsvideos #trendingreels #viralreels #explore #explorepage #explorepage✨,https://www.instagram.com/reels/C4QQEKzS7Yl/,haramiparindey,388K,847,Trends
79.0,Kota Srinivas Poojary for Udupi-Chikmangaluru🚩............     karnataka   ,#narendramodi #kotasrinivaspoojary #bjp #udupi #chikkamagaluru #bjpkarnataka #rahulgandhi #congress #cultbjpianskarnataka,https://www.instagram.com/reels/C50OPstNy0o/,cultbjpianskarnataka,86.7K,265,Society
80.0,,DJ Oma · Made Italia,https://www.instagram.com/reels/C5LvzhrtJZS/,wlast_hopw,213K,"1,641",
81.0,hello after a long time  ttt,#keşvet #fypシ #keşvetttt #fyp,https://www.instagram.com/reels/C50Q-85t2aG/,shitd_postcunuzz,443K,"2,790",Trends
82.0,⚠️ Unsettling Fiction 🖤 **Want more tales** that send shivers down your spine? Follow for nightly hauntings.    stories shorts shortstories facts     books    writer    ,#2 #creepypasta #ghoststories #scary #scarystories #scaryshorts #scaryshortstories #horrorreels #scaryfacts #realghost #paranormal #folklore #bookstagram #scarybooks #horrorbooks #instawriter #fiction #fictionwriter #unsettling #stories #author #instaauthor,https://www.instagram.com/reels/C52lq_hON68/,sunnysideup_storys,29.7K,186,Cinema
83.0,Don't look for love in the workplace.Instead book tickets to one of my shows in the US in Feb and March. Ticket links in my bio.,,https://www.instagram.com/reels/C3lE2m0JKiQ/,masood_boomgaard,131K,"1,617",
84.0,Old you must die ⚔️The goal of project Brazen is to motivate you and inspire you to become the best version of yourself.Follow to become part of the project BrazenMeaning of Brazen ?To endure a difficult situation by behaving with apparent confidence and lack of shame............     s           mindset        ,#motivationalquotes #gymmotivation #gymlife #workout #fitness #workouts #training #gymedits #gymrat #gymlife #edit #gym #mma #success #selfimprovement #mindmatters #personalgrowth #successmindset #mindset #inspireothers #goalgetter #dailymotivation #motivation #hustlehard #staypositive #achievegreatness,https://www.instagram.com/reels/C5ObQiPC6VM/,brazenquotes,37K,37,Fitness
85.0,1 month freedom ashte...            ,#cet #exam #reelsinstagram #relatablememes #funny #trendingreels #akankshaiyengar #akfamjam #thesuperrkid #kannada #karnataka #mysuru #explore,https://www.instagram.com/reels/C6BtlkWprTP/,thesuperrkid,"8,496",47,Comedy
86.0,Ha Kitne ki hai didi 🙃,,https://www.instagram.com/reels/C5iB318vzE-/,realtripathi,705K,28.7K,
87.0,Counting down to entrepreneurial success : 3....2...1 unleash innovation!📊Registration link in Bio ! ✨    page    s  bangalore ian  page     ideas  s  fest ,#trending #viral #fyp #explore #explorepage #funny #instagood #meme #memes #nmit #nmitbangalore #nmitian #insta #memepage #ideathon #ecell #entrepreneurship #business #businessideas #startup #startups #college #collegefest #fest,https://www.instagram.com/reels/C53XHXySQAG/,ecellnmit,263,5,Trends
88.0,Is this only me?🤔,,https://www.instagram.com/reels/C57-7Whhtp1/,callmegrand,651K,"3,796",
89.0,Life is like a box of LIES! 😂🏃🏻‍♂️   comedy     ,#comedy #standup #standupcomedy #funny #mattrife #improv #crowdwork #running,https://www.instagram.com/reels/C3EFvodAix9/,mattrife,2.7M,"5,885",Comedy
90.0,A-Level Maths 🎓 Differentiation: mathematical modelling and optimisation of a Soda Can 🥫🤔💭     ,#mathematicalmodelling #engineering #differentiation #optimisation #alevelmaths #mathematics,https://www.instagram.com/reels/C4nXYzzKdHe/,alevelmaths2024,133K,570,Education
91.0,"📲Watch the story to see results 📸  👉🏻 Visit profile Dusky Beauty in Stunning Golden Bikini: Purposeful Contrast for a Striking Look Beauty comes in all shades, and our dusky model rocks this golden bikini with confidence! We intentionally choose diverse models to showcase the stunning contrast of different skin tones.📲Watch the story to see results 📸  👉🏻 Visit profile Mastering Outdoor PhotographyComment ""photography"" register for next sessionXtream Xperience Capturing the perfect sunlight at  , Goa for our outdoor photography session!✨         ",#photographysession #beachshoot #colabeach #mastersphotography #outdoorphotoshoot #colabeach #goa #lightingsetup #sunlight #photographytips #beachphotography #darkchocolate #duskyskin #skintone,https://www.instagram.com/reels/C5oL4IWJF8E/,rajeshgopinathphotography,70.4K,"1,145",Fashion
